monthly_rent_scaled,bedrooms_scaled,bathrooms_scaled,density_scaled,income_scaled
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-1.01088577527027,-1.6590994594748991
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-0.9623494683639443,-1.471257989065785
-1.5088712694084654,-0.3413114641619641,-0.8065369140414774,-1.008366130922674,-2.1574601630188375
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-0.9874132989795058,-1.1156908014889557
-1.5088712694084654,-0.3413114641619641,-0.8065369140414774,-1.01738380542986,-1.353255014065188
-1.5088712694084654,-0.3413114641619641,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
-1.5088712694084654,0.485161241437069,-0.8065369140414774,-0.9871480732587063,-2.034499079824938
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-1.0033268422274815,-1.2447432747489127
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-0.9620842426431447,-1.626234285165009
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-0.9846284289111102,-1.0771592178152913
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-0.9874132989795058,-1.1156908014889557
-1.5088712694084654,2.1381066526351353,3.5274681771149687,-0.9531991809963583,-0.724425234920349
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-1.01088577527027,-1.6590994594748991
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.5088712694084654,-0.3413114641619641,1.3604656315367458,-0.9978897149510899,-1.5869944003208727
-1.5088712694084654,-0.3413114641619641,-0.8065369140414774,-0.9623494683639443,-1.471257989065785
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-1.008366130922674,-2.1574601630188375
-1.5088712694084654,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.5088712694084654,-0.3413114641619641,-0.8065369140414774,-0.9874132989795058,-1.1156908014889557
-1.4422093213351812,-1.1677841697609972,-0.8065369140414774,-1.008366130922674,-2.1574601630188375
-1.4422093213351812,-1.1677841697609972,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-1.4422093213351812,0.485161241437069,-0.8065369140414774,-1.008366130922674,-2.1574601630188375
-1.3995456745682795,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.3938794089820503,-1.1677841697609972,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-1.3888797628765541,-1.1677841697609972,-0.8065369140414774,-0.9620842426431447,-1.626234285165009
-1.3755473732618972,-0.3413114641619641,-0.8065369140414774,-1.01738380542986,-1.353255014065188
-1.3755473732618972,-0.3413114641619641,-0.8065369140414774,-1.01088577527027,-1.6590994594748991
-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
-1.3755473732618972,0.485161241437069,0.2769643587476342,-1.01738380542986,-1.353255014065188
-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,-0.9289310275431956,-0.19376599800289773
-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,-1.0249427384726484,-1.6236844009513105
-1.3755473732618972,1.3116339470361023,-0.8065369140414774,-1.0249427384726484,-1.6236844009513105
-1.3755473732618972,-0.3413114641619641,-0.8065369140414774,-0.9831696874467124,-1.108182809081955
-1.3755473732618972,-0.3413114641619641,0.2769643587476342,-0.9620842426431447,-1.626234285165009
-1.3755473732618972,0.485161241437069,1.3604656315367458,-0.9531991809963583,-0.724425234920349
-1.3755473732618972,0.485161241437069,-0.8065369140414774,-0.9846284289111102,-1.0771592178152913
-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.3622149836472404,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.3115519031115446,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.308885425188613,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.308885425188613,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.308885425188613,-0.3413114641619641,0.2769643587476342,-0.8297366079641474,-1.2013952431160402
-1.308885425188613,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.308885425188613,-0.3413114641619641,0.2769643587476342,-1.021229578381454,-1.5449213107948494
-1.308885425188613,-1.1677841697609972,-0.8065369140414774,-0.9831696874467124,-1.108182809081955
-1.308885425188613,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
-1.308885425188613,-1.1677841697609972,-0.8065369140414774,-0.9520056652527602,0.13814393048017448
-1.308885425188613,-1.1677841697609972,-0.8065369140414774,-0.9630125326659432,-1.1443061687760154
-1.308885425188613,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.308885425188613,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.3069855596685245,-1.1677841697609972,-0.8065369140414774,-0.9831696874467124,-1.108182809081955
-1.2888868407666279,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.2875536018051623,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.2838138665182512,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
-1.2555558667299858,-1.1677841697609972,-0.8065369140414774,-0.9874132989795058,-1.1156908014889557
-1.2542226277685202,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9623494683639443,-1.471257989065785
-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.008366130922674,-2.1574601630188375
-1.242223477115329,0.485161241437069,0.2769643587476342,-1.0047855836918793,-0.8230207578500197
-1.242223477115329,0.485161241437069,0.2769643587476342,-0.9831696874467124,-1.108182809081955
-1.242223477115329,0.485161241437069,1.3604656315367458,-1.0249427384726484,-1.6236844009513105
-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
-1.242223477115329,-0.3413114641619641,0.2769643587476342,-1.0033268422274815,-1.2447432747489127
-1.242223477115329,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.242223477115329,-0.3413114641619641,0.2769643587476342,-0.9978897149510899,-1.5869944003208727
-1.242223477115329,0.485161241437069,0.2769643587476342,-1.008366130922674,-2.1574601630188375
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-1.008366130922674,-2.1574601630188375
-1.242223477115329,0.485161241437069,1.3604656315367458,-0.9978897149510899,-1.5869944003208727
-1.242223477115329,-0.3413114641619641,0.2769643587476342,-0.8601049529957009,0.20897404752735166
-1.242223477115329,-0.3413114641619641,0.2769643587476342,-1.01738380542986,-1.353255014065188
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.242223477115329,-0.3413114641619641,0.2769643587476342,-1.01738380542986,-1.353255014065188
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
-1.242223477115329,0.485161241437069,-0.8065369140414774,-0.9289310275431956,-0.19376599800289773
-1.242223477115329,-0.3413114641619641,0.2769643587476342,-1.0249427384726484,-1.6236844009513105
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.0047855836918793,-0.8230207578500197
-1.242223477115329,-0.3413114641619641,0.2769643587476342,-0.9978897149510899,-1.5869944003208727
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9520056652527602,0.13814393048017448
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.242223477115329,-0.3413114641619641,0.2769643587476342,-0.9620842426431447,-1.626234285165009
-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9623494683639443,-1.471257989065785
-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9531991809963583,-0.724425234920349
-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9871480732587063,-2.034499079824938
-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.0047855836918793,-0.8230207578500197
-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.008366130922674,-2.1574601630188375
-1.2200917103549989,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.175561529042045,0.485161241437069,0.2769643587476342,-1.01738380542986,-1.353255014065188
-1.175561529042045,0.485161241437069,1.3604656315367458,-1.0022659393442832,-1.3752123503498128
-1.175561529042045,0.485161241437069,0.2769643587476342,-1.01738380542986,-1.353255014065188
-1.175561529042045,0.485161241437069,-0.8065369140414774,-0.9970940377886911,-1.837024713497408
-1.175561529042045,-1.1677841697609972,-0.8065369140414774,-0.9978897149510899,-1.5869944003208727
-1.175561529042045,0.485161241437069,-0.8065369140414774,-0.9970940377886911,-1.837024713497408
-1.175561529042045,0.485161241437069,0.2769643587476342,-0.9988180049738884,-1.455958683783595
-1.175561529042045,-0.3413114641619641,-0.8065369140414774,-0.9988180049738884,-1.455958683783595
-1.175561529042045,-1.1677841697609972,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-1.175561529042045,-0.3413114641619641,0.2769643587476342,-0.9988180049738884,-1.455958683783595
-1.175561529042045,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.175561529042045,-0.3413114641619641,-0.8065369140414774,-0.9988180049738884,-1.455958683783595
-1.175561529042045,-0.3413114641619641,-0.8065369140414774,-1.01738380542986,-1.353255014065188
-1.175561529042045,-0.3413114641619641,0.2769643587476342,-0.9978897149510899,-1.5869944003208727
-1.1462302718897999,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.1422305550054028,0.485161241437069,1.3604656315367458,-1.01088577527027,-1.6590994594748991
-1.1422305550054028,0.485161241437069,-0.8065369140414774,-0.9970940377886911,-1.837024713497408
-1.1422305550054028,-0.3413114641619641,-0.8065369140414774,-0.9970940377886911,-1.837024713497408
-1.1422305550054028,0.485161241437069,-0.8065369140414774,-0.9871480732587063,-2.034499079824938
-1.1408973160439373,-0.3413114641619641,-0.8065369140414774,-0.9289310275431956,-0.19376599800289773
-1.1288981653907462,-0.3413114641619641,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
-1.1222319705834176,0.485161241437069,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
-1.108899580968761,-0.3413114641619641,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
-1.108899580968761,-0.3413114641619641,-0.8065369140414774,-1.0249427384726484,-1.6236844009513105
-1.108899580968761,-1.1677841697609972,-0.8065369140414774,-1.021229578381454,-1.5449213107948494
-1.108899580968761,0.485161241437069,-0.8065369140414774,-1.0047855836918793,-0.8230207578500197
-1.108899580968761,-0.3413114641619641,0.2769643587476342,-1.0249427384726484,-1.6236844009513105
-1.108899580968761,-0.3413114641619641,0.2769643587476342,-0.9620842426431447,-1.626234285165009
-1.108899580968761,-0.3413114641619641,-0.8065369140414774,-1.01088577527027,-1.6590994594748991
-1.108899580968761,0.485161241437069,-0.8065369140414774,-1.01088577527027,-1.6590994594748991
-1.108899580968761,-0.3413114641619641,-0.8065369140414774,-1.01738380542986,-1.353255014065188
-1.108899580968761,-0.3413114641619641,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-1.108899580968761,-0.3413114641619641,0.2769643587476342,-1.01088577527027,-1.6590994594748991
-1.108899580968761,0.485161241437069,0.2769643587476342,-1.01088577527027,-1.6590994594748991
-1.108899580968761,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
-1.108899580968761,-0.3413114641619641,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-1.108899580968761,-0.3413114641619641,0.2769643587476342,-0.9620842426431447,-1.626234285165009
-1.108899580968761,2.1381066526351353,0.2769643587476342,-1.008366130922674,-2.1574601630188375
-1.108899580968761,-0.3413114641619641,0.2769643587476342,-1.01088577527027,-1.6590994594748991
-1.108899580968761,1.3116339470361023,1.3604656315367458,-0.9978897149510899,-1.5869944003208727
-1.108899580968761,-1.1677841697609972,-0.8065369140414774,-0.9846284289111102,-1.0771592178152913
-1.108899580968761,-1.1677841697609972,0.2769643587476342,-1.01088577527027,-1.6590994594748991
-1.108899580968761,-0.3413114641619641,-0.8065369140414774,-0.9874132989795058,-1.1156908014889557
-1.108899580968761,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.108899580968761,-0.3413114641619641,0.2769643587476342,-1.008366130922674,-2.1574601630188375
-1.108899580968761,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.1035666251228982,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.0689024121247903,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
-1.0475705887413396,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-1.0462373497798738,-0.3413114641619641,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.0422376328954768,0.485161241437069,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
-1.0422376328954768,-0.3413114641619641,0.2769643587476342,-1.0022659393442832,-1.3752123503498128
-1.0422376328954768,0.485161241437069,1.3604656315367458,-0.9512099880903614,-0.2977446098281538
-1.0422376328954768,-0.3413114641619641,0.2769643587476342,-1.01738380542986,-1.353255014065188
-1.0422376328954768,-0.3413114641619641,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
-1.0422376328954768,0.485161241437069,1.3604656315367458,-0.9620842426431447,-1.626234285165009
-1.0422376328954768,-1.1677841697609972,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
-1.0422376328954768,-0.3413114641619641,0.2769643587476342,-0.9620842426431447,-1.626234285165009
-1.0422376328954768,0.485161241437069,1.3604656315367458,-1.0047855836918793,-0.8230207578500197
-1.0422376328954768,0.485161241437069,-0.8065369140414774,-0.9970940377886911,-1.837024713497408
-1.0422376328954768,-0.3413114641619641,0.2769643587476342,-1.021229578381454,-1.5449213107948494
-1.0422376328954768,-0.3413114641619641,-0.8065369140414774,-0.9289310275431956,-0.19376599800289773
-1.0422376328954768,-0.3413114641619641,-0.8065369140414774,-1.01088577527027,-1.6590994594748991
-1.0422376328954768,0.485161241437069,-0.8065369140414774,-0.9970940377886911,-1.837024713497408
-1.0422376328954768,-0.3413114641619641,0.2769643587476342,-1.0249427384726484,-1.6236844009513105
-1.0422376328954768,0.485161241437069,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
-1.0422376328954768,0.485161241437069,1.3604656315367458,-1.0047855836918793,-0.8230207578500197
-1.0422376328954768,0.485161241437069,-0.8065369140414774,-0.9970940377886911,-1.837024713497408
-1.0302384822422856,-0.3413114641619641,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-1.0089066588588347,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-0.9915745523597809,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-0.9889080744368495,-1.1677841697609972,0.2769643587476342,-0.9520056652527602,0.13814393048017448
-0.9822418796295211,-1.1677841697609972,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-0.9822418796295211,-1.1677841697609972,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
-0.9822418796295211,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-0.9755756848221927,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-0.9755756848221927,0.485161241437069,-0.8065369140414774,-1.021229578381454,-1.5449213107948494
-0.9755756848221927,0.485161241437069,1.3604656315367458,-0.9831696874467124,-1.108182809081955
-0.9755756848221927,-1.1677841697609972,-0.8065369140414774,-0.9846284289111102,-1.0771592178152913
-0.9755756848221927,0.485161241437069,0.2769643587476342,-0.9970940377886911,-1.837024713497408
-0.9755756848221927,-0.3413114641619641,-0.8065369140414774,-0.9871480732587063,-2.034499079824938
-0.9755756848221927,0.485161241437069,1.3604656315367458,-1.008366130922674,-2.1574601630188375
-0.9755756848221927,-0.3413114641619641,-0.8065369140414774,-1.01088577527027,-1.6590994594748991
-0.9755756848221927,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-0.9755756848221927,0.485161241437069,1.3604656315367458,-0.9620842426431447,-1.626234285165009
-0.9755756848221927,0.485161241437069,1.3604656315367458,-0.9871480732587063,-2.034499079824938
-0.9755756848221927,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-0.9755756848221927,1.3116339470361023,1.3604656315367458,-1.021229578381454,-1.5449213107948494
-0.9755756848221927,-0.3413114641619641,0.2769643587476342,-1.021229578381454,-1.5449213107948494
-0.9755756848221927,-0.3413114641619641,-0.8065369140414774,-0.9623494683639443,-1.471257989065785
-0.9755756848221927,0.485161241437069,-0.8065369140414774,-1.0033268422274815,-1.2447432747489127
-0.9755756848221927,0.485161241437069,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
-0.9755756848221927,0.485161241437069,-0.8065369140414774,-0.9620842426431447,-1.626234285165009
-0.9755756848221927,1.3116339470361023,1.3604656315367458,-0.9620842426431447,-1.626234285165009
-0.9755756848221927,0.485161241437069,1.3604656315367458,-0.9831696874467124,-1.108182809081955
-0.9755756848221927,-0.3413114641619641,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
-0.9755756848221927,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-0.9755756848221927,0.485161241437069,-0.8065369140414774,-0.9620842426431447,-1.626234285165009
-0.9755756848221927,0.485161241437069,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
-0.9755756848221927,0.485161241437069,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
-0.9755756848221927,0.485161241437069,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
-0.9755756848221927,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-0.9755756848221927,0.485161241437069,1.3604656315367458,-0.9620842426431447,-1.626234285165009
-0.9755756848221927,0.485161241437069,-0.8065369140414774,-1.0033268422274815,-1.2447432747489127
-0.9755756848221927,-0.3413114641619641,-0.8065369140414774,-0.9620842426431447,-1.626234285165009
-0.9755756848221927,-0.3413114641619641,-0.8065369140414774,-1.0047855836918793,-0.8230207578500197
-0.9755756848221927,0.485161241437069,0.2769643587476342,-1.008366130922674,-2.1574601630188375
-0.9755756848221927,-1.1677841697609972,-0.8065369140414774,-0.9630125326659432,-1.1443061687760154
-0.9755756848221927,-0.3413114641619641,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
-0.9755756848221927,0.485161241437069,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
-0.9755756848221927,-0.3413114641619641,-0.8065369140414774,-0.9620842426431447,-1.626234285165009
-0.9755756848221927,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-0.9755756848221927,-0.3413114641619641,0.2769643587476342,-0.9846284289111102,-1.0771592178152913
-0.97024272897633,-0.3413114641619641,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
-0.9649097731304672,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-0.948910905592879,-0.3413114641619641,-0.8065369140414774,-0.9630125326659432,-1.1443061687760154
-0.9395782328626193,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
-0.9304455459765795,0.485161241437069,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
